,Date,AveragePrice,Total Volume,Sales,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
39,2016-03-27,1.41,7001.06,9871.4946,778.61,2339.58,242.07,3640.8,3388.69,252.11,0,organic,2016,SouthCarolina
40,2016-03-20,1.36,7098.91,9654.5176,714.51,1976.73,323.65,4084.02,3922.98,161.04,0,organic,2016,SouthCarolina
41,2016-03-13,1.45,6135.77,8896.8665,859.12,2022.42,293,2961.23,2922.43,38.8,0,organic,2016,SouthCarolina
42,2016-03-06,1.56,5255.59,8198.7204,716.32,1990.61,254.86,2293.8,2267.22,26.58,0,organic,2016,SouthCarolina
43,2016-02-28,1.67,4454.16,7438.4472,619.3,1867.21,306.69,1660.96,1645.23,15.73,0,organic,2016,SouthCarolina
44,2016-02-21,1.58,4752.84,7509.4872,669.98,1631.47,242.52,2208.87,2121.77,87.1,0,organic,2016,SouthCarolina
45,2016-02-14,1.55,4901.72,7597.666,646.76,1624.04,248.73,2382.19,2178.3,203.89,0,organic,2016,SouthCarolina
46,2016-02-07,1.61,4661.03,7504.2583,573.69,1792.04,364.71,1930.59,1801.35,129.24,0,organic,2016,SouthCarolina
47,2016-01-31,1.54,5545.65,8540.301,786.83,1594.15,249.42,2915.25,2786.72,128.53,0,organic,2016,SouthCarolina
48,2016-01-24,1.5,5939.18,8908.77,693.16,1335.95,362.17,3547.9,3458.63,89.27,0,organic,2016,SouthCarolina
49,2016-01-17,1.66,4600.84,7637.3944,844.33,1613.53,323.18,1819.8,1799.92,19.88,0,organic,2016,SouthCarolina
50,2016-01-10,1.6,6107.02,9771.232,691.1,2094.93,360.62,2960.37,2748.16,212.21,0,organic,2016,SouthCarolina
51,2016-01-03,1.58,5893.4,9311.572,1241.89,1675.45,420.04,2556.02,2435.41,120.61,0,organic,2016,SouthCarolina
0,2016-12-25,1.21,94378.68,114198.2028,28632.23,4227.39,0,61519.06,59525.98,1993.08,0,organic,2016,SouthCentral
1,2016-12-18,1.1,100860.88,110946.968,23988.1,4296.17,0,72576.61,67763.58,4813.03,0,organic,2016,SouthCentral
2,2016-12-11,1.12,101938.87,114171.5344,22116.71,3578.88,0,76243.28,69391.18,6852.1,0,organic,2016,SouthCentral
3,2016-12-04,1.21,100639.79,121774.1459,26102.51,2981.43,8.77,71547.08,70185.18,1361.9,0,organic,2016,SouthCentral
4,2016-11-27,1.18,122037.93,144004.7574,31680.35,2782.97,0,87574.61,84151.11,3423.5,0,organic,2016,SouthCentral
5,2016-11-20,1.22,120110.49,146534.7978,31129,2922.52,0,86058.97,83113.68,2945.29,0,organic,2016,SouthCentral
6,2016-11-13,1.24,144227.54,178842.1496,38610.17,4360.85,0,101256.52,92828,8428.52,0,organic,2016,SouthCentral
7,2016-11-06,1.44,132275.3,190476.432,39761.02,4435.09,5.94,88073.25,83278.46,4794.79,0,organic,2016,SouthCentral
8,2016-10-30,1.48,94332.98,139612.8104,41423.95,4092.33,5.96,48810.74,47513.43,1297.31,0,organic,2016,SouthCentral
9,2016-10-23,1.41,104747.96,147694.6236,67813.29,3524.97,2.98,33406.72,29443.08,3963.64,0,organic,2016,SouthCentral
10,2016-10-16,1.09,144647.08,157665.3172,53252.15,4007.89,0,87387.04,68709.98,18677.06,0,organic,2016,SouthCentral
11,2016-10-09,1.09,150647.8,164206.102,54851.54,4379.24,0,91417.02,66104.4,25312.62,0,organic,2016,SouthCentral
12,2016-10-02,1.14,131064.76,149413.8264,57006.38,4790.65,0,69267.73,66393.37,2874.36,0,organic,2016,SouthCentral
13,2016-09-25,1.15,131608.43,151349.6945,50298.52,6985.47,8.87,74315.57,65470.7,8844.87,0,organic,2016,SouthCentral
14,2016-09-18,1.14,129652.83,147804.2262,42581.23,5505.14,0,81566.46,73194.34,8372.12,0,organic,2016,SouthCentral
15,2016-09-11,1.07,164162.25,175653.6075,47884.79,4446.52,0,111830.94,105704.69,6126.25,0,organic,2016,SouthCentral
16,2016-09-04,1.08,169684.45,183259.206,43288.51,5218.47,0,121177.47,115963.68,5213.79,0,organic,2016,SouthCentral
17,2016-08-28,1.04,180003.45,187203.588,48259.41,4469.44,8.79,127265.81,120903.43,6362.38,0,organic,2016,SouthCentral
18,2016-08-21,0.97,247621.32,240192.6804,67192.31,4365.3,0,176063.71,170028.41,6035.3,0,organic,2016,SouthCentral
19,2016-08-14,0.98,278711.99,273137.7502,76071.17,5041.32,0,197599.5,189805.15,7794.35,0,organic,2016,SouthCentral
20,2016-08-07,1.26,138004.86,173886.1236,44893.49,5386.67,0,87724.7,52854.44,34870.26,0,organic,2016,SouthCentral
21,2016-07-31,1.22,142770.97,174180.5834,51129.16,5389.19,0,86252.62,72360.02,13892.6,0,organic,2016,SouthCentral
22,2016-07-24,1.21,136429.31,165079.4651,53040.76,6134.35,0,77254.2,65513.34,11740.86,0,organic,2016,SouthCentral
23,2016-07-17,1.21,118903.02,143872.6542,44998.45,6759.41,0,67145.16,47727.73,19417.43,0,organic,2016,SouthCentral
24,2016-07-10,1.18,106469.22,125633.6796,40521.68,7584.26,0,58363.28,54171.61,4191.67,0,organic,2016,SouthCentral
25,2016-07-03,1.13,111340.2,125814.426,45145.4,8701.71,0,57493.09,55392.77,2100.32,0,organic,2016,SouthCentral
26,2016-06-26,1.17,114148.17,133553.3589,40284.96,7267.68,0,66595.53,61928.4,4667.13,0,organic,2016,SouthCentral
27,2016-06-19,1.14,113554.54,129452.1756,39133.12,7833.94,0,66587.48,56430.45,10157.03,0,organic,2016,SouthCentral
28,2016-06-12,1.11,120789.79,134076.6669,40677.24,7936.51,359.3,71816.74,63793.15,8023.59,0,organic,2016,SouthCentral
29,2016-06-05,1.1,117920.36,129712.396,36488.57,7670.66,417.29,73343.84,59332.91,14010.93,0,organic,2016,SouthCentral
30,2016-05-29,1.07,144179.65,154272.2255,43253.38,13727.01,4019.29,83179.97,65946.52,17233.45,0,organic,2016,SouthCentral
31,2016-05-22,1.05,130641.29,137173.3545,37426.79,9630.79,231.79,83351.92,66161,17190.92,0,organic,2016,SouthCentral
32,2016-05-15,1.11,128078.72,142167.3792,32418.44,15000.26,249.18,80410.84,59811.01,20599.83,0,organic,2016,SouthCentral
33,2016-05-08,1.07,133142.97,142462.9779,30976.28,8774.75,4649.03,88742.91,59018.15,29724.76,0,organic,2016,SouthCentral
34,2016-05-01,1.13,113305.24,128034.9212,26730.12,12090.39,6307.41,68177.32,57465.21,10712.11,0,organic,2016,SouthCentral
35,2016-04-24,1.11,110395.86,122539.4046,27167.11,16727.91,39.84,66461,46304.57,20156.43,0,organic,2016,SouthCentral
36,2016-04-17,1.15,118580.72,136367.828,29955.06,15129.88,17.07,73478.71,56962.55,16516.16,0,organic,2016,SouthCentral
37,2016-04-10,1.21,91639,110883.19,29757.15,7403.82,8.52,54469.51,41421.13,13048.38,0,organic,2016,SouthCentral
38,2016-04-03,1.22,86545.27,105585.2294,28336.55,5964.03,2.83,52241.86,41885.1,10356.76,0,organic,2016,SouthCentral
39,2016-03-27,1.25,84351.3,105439.125,29009.17,6132.83,8.49,49200.81,39989.57,9211.24,0,organic,2016,SouthCentral
40,2016-03-20,1.23,79411.38,97675.9974,27908.44,6978.58,11.26,44513.1,35287.48,9225.62,0,organic,2016,SouthCentral
41,2016-03-13,1.24,86860.92,107707.5408,33069.76,7254.38,0,46536.78,39531.89,7004.89,0,organic,2016,SouthCentral
42,2016-03-06,1.21,86686.51,104890.6771,29748.62,5654.56,0,51283.33,40850.8,10432.53,0,organic,2016,SouthCentral
43,2016-02-28,1.24,89262.56,110685.5744,28679.61,6947.04,2.79,53633.12,38914.83,14718.29,0,organic,2016,SouthCentral
44,2016-02-21,1.28,78298.97,100222.6816,29083.62,6554.46,208.92,42451.97,32726.25,9725.72,0,organic,2016,SouthCentral
45,2016-02-14,1.31,75226.48,98546.6888,25976.29,6077.93,0,43172.26,33318.79,9853.47,0,organic,2016,SouthCentral
46,2016-02-07,1.35,69236.98,93469.923,28638.16,4956.5,0,35642.32,33200.13,2442.19,0,organic,2016,SouthCentral
47,2016-01-31,1.41,69115.72,97453.1652,29502.87,4582.19,2.77,35027.89,34397.13,630.76,0,organic,2016,SouthCentral
48,2016-01-24,1.35,70767.77,95536.4895,23737.39,5747.06,0,41283.32,39836.86,1446.46,0,organic,2016,SouthCentral
49,2016-01-17,1.33,67598.5,89906.005,29157.6,5671.95,5.56,32763.39,32475.79,287.6,0,organic,2016,SouthCentral
50,2016-01-10,1.38,63163.21,87165.2298,20245.33,5601.24,0,37316.64,36780.47,536.17,0,organic,2016,SouthCentral
51,2016-01-03,1.38,56538.34,78022.9092,18543.16,4853.37,0,33141.81,32138.91,1002.9,0,organic,2016,SouthCentral
0,2016-12-25,1.41,46895.78,66123.0498,3551.01,9031.23,279.29,34034.25,18333.61,15700.64,0,organic,2016,Southeast
1,2016-12-18,1.26,54712.86,68938.2036,3375.85,8448.31,315.77,42572.93,19398.71,23174.22,0,organic,2016,Southeast
2,2016-12-11,1.29,59141.95,76293.1155,3862.37,8401.47,274.59,46603.52,17767.54,28835.98,0,organic,2016,Southeast
3,2016-12-04,1.44,51799.91,74591.8704,3464.51,9245.68,237.32,38852.4,15786.96,23065.44,0,organic,2016,Southeast
4,2016-11-27,1.55,46032.7,71350.685,3303.62,8282.1,310.14,34136.84,17052.87,17083.97,0,organic,2016,Southeast
5,2016-11-20,1.58,61264.14,96797.3412,4165.72,9695.14,419.65,46983.63,25312.29,21671.34,0,organic,2016,Southeast
6,2016-11-13,1.58,71470.8,112923.864,4473.42,11409.19,450.22,55137.97,31103.86,24034.11,0,organic,2016,Southeast
7,2016-11-06,1.62,63877.72,103481.9064,5389.94,14873.28,507.85,43106.65,17305.32,25801.33,0,organic,2016,Southeast
8,2016-10-30,1.75,44666,78165.5,5090.29,15508.61,572.47,23494.63,5220.39,18274.24,0,organic,2016,Southeast
9,2016-10-23,1.36,59238.63,80564.5368,4865.35,14703.84,419.27,39250.17,5363.63,33886.54,0,organic,2016,Southeast
10,2016-10-16,1.35,56442.73,76197.6855,5174.56,13534.89,432.89,37300.39,7119.54,30180.85,0,organic,2016,Southeast
11,2016-10-09,1.44,57606.91,82953.9504,10690.56,12322.68,416,34177.67,9681.13,24496.54,0,organic,2016,Southeast
12,2016-10-02,2.13,38668.06,82362.9678,14243,15259.97,519.91,8645.18,7049.22,1595.96,0,organic,2016,Southeast
13,2016-09-25,1.81,41398.38,74931.0678,7769.08,14549.87,420.84,18658.59,7449.41,11209.18,0,organic,2016,Southeast
14,2016-09-18,1.58,57792.45,91312.071,6072.82,14168.25,485.37,37066.01,19189.74,17876.27,0,organic,2016,Southeast
15,2016-09-11,1.5,67246.01,100869.015,7453.03,14078.39,439.29,45275.3,30666.03,14609.27,0,organic,2016,Southeast
16,2016-09-04,1.54,67309.14,103656.0756,9207.65,15349.22,431.84,42320.43,31577.01,10743.42,0,organic,2016,Southeast
17,2016-08-28,1.41,68341.93,96362.1213,8134.62,14259.48,625.61,45322.22,27669.13,17653.09,0,organic,2016,Southeast
18,2016-08-21,1.65,64499.62,106424.373,11946.01,13428.48,712.1,38413.03,32410.75,6002.28,0,organic,2016,Southeast
19,2016-08-14,1.63,70790.98,115389.2974,13080.44,14578.13,820.66,42311.75,34013.16,8298.59,0,organic,2016,Southeast
20,2016-08-07,1.39,84966.16,118102.9624,13026.73,17547.61,1150.44,53241.38,27465.39,25775.99,0,organic,2016,Southeast
21,2016-07-31,1.62,67427.23,109232.1126,13672.33,15899.54,1036.72,36818.64,29716.26,7102.38,0,organic,2016,Southeast
22,2016-07-24,1.67,68443.21,114300.1607,15723.85,15761.64,968.77,35988.95,33725.71,2263.24,0,organic,2016,Southeast
23,2016-07-17,1.45,71665.65,103915.1925,15952.32,12582.02,1043.27,42088.04,27168.06,14919.98,0,organic,2016,Southeast
24,2016-07-10,1.4,80274.62,112384.468,16115.35,16079.41,930.51,47149.35,35176.48,11972.87,0,organic,2016,Southeast
25,2016-07-03,1.16,87258.97,101220.4052,15707.89,15614.27,956.86,54979.95,38190.18,16789.77,0,organic,2016,Southeast
26,2016-06-26,1.31,71367.79,93491.8049,20353.71,13495.03,848.58,36670.47,22878.16,13792.31,0,organic,2016,Southeast
27,2016-06-19,1.22,68218.09,83226.0698,15584.56,13257.71,654.68,38721.14,23160.93,15560.21,0,organic,2016,Southeast
28,2016-06-12,1.31,69103.23,90525.2313,17831.12,14124.16,609.14,36538.81,24093.3,12445.51,0,organic,2016,Southeast
29,2016-06-05,1.31,66438.8,87034.828,15346.73,12348.32,498.96,38244.79,29937.29,8307.5,0,organic,2016,Southeast
30,2016-05-29,1.41,64136.98,90433.1418,16063.33,11346,407.65,36320,32373.57,3946.43,0,organic,2016,Southeast
31,2016-05-22,1.44,63165.58,90958.4352,15850.58,10455.82,422.78,36436.4,29566.47,6869.93,0,organic,2016,Southeast
32,2016-05-15,1.44,63876.47,91982.1168,14100.94,10954.62,341.16,38479.75,32194.5,6285.25,0,organic,2016,Southeast
33,2016-05-08,1.53,52129.42,79758.0126,14799.32,10278.09,401.59,26650.42,22526.26,4124.16,0,organic,2016,Southeast
34,2016-05-01,1.44,57064.62,82173.0528,13485.35,11528.17,382.13,31668.97,24950.21,6718.76,0,organic,2016,Southeast
35,2016-04-24,1.47,60780.65,89347.5555,14874.14,11223.24,354.59,34328.68,30773.57,3555.11,0,organic,2016,Southeast
36,2016-04-17,1.48,54241.93,80278.0564,16280.57,11390.63,403.64,26167.09,22303,3864.09,0,organic,2016,Southeast
37,2016-04-10,1.44,54667.44,78721.1136,16629.6,11242.96,507.98,26286.9,25822.92,463.98,0,organic,2016,Southeast
38,2016-04-03,1.49,54364.05,81002.4345,19782.19,10472.82,395.68,23713.36,21956.66,1756.7,0,organic,2016,Southeast
39,2016-03-27,1.48,51791.11,76650.8428,16772.51,10589.54,353.44,24075.62,20453.56,3622.06,0,organic,2016,Southeast
40,2016-03-20,1.46,49153.27,71763.7742,15483.39,8830.51,452.71,24386.66,21785.79,2600.87,0,organic,2016,Southeast
41,2016-03-13,1.45,49979.08,72469.666,15658.78,9937.59,397.83,23984.88,22968.5,1016.38,0,organic,2016,Southeast
42,2016-03-06,1.61,40036.61,64458.9421,15966.97,9880.53,364.48,13824.63,13251.15,573.48,0,organic,2016,Southeast
43,2016-02-28,1.66,36570.56,60707.1296,15059.75,8583.7,436.81,12490.3,12288.18,202.12,0,organic,2016,Southeast
44,2016-02-21,1.61,37375.96,60175.2956,13880.19,7471.45,356.11,15668.21,14899.84,768.37,0,organic,2016,Southeast
45,2016-02-14,1.57,39730.5,62376.885,14094.73,7433.77,388.89,17813.11,15792.13,2020.98,0,organic,2016,Southeast
46,2016-02-07,1.61,36963.31,59510.9291,13154.94,7667.79,504.48,15636.1,14354.53,1281.57,0,organic,2016,Southeast
47,2016-01-31,1.63,41361.94,67419.9622,16328.26,6860.8,379.04,17793.84,16603.66,1190.18,0,organic,2016,Southeast
48,2016-01-24,1.55,45545.02,70594.781,13968.03,7078.75,524.35,23973.89,22489.24,1484.65,0,organic,2016,Southeast
49,2016-01-17,1.69,36802.17,62195.6673,15333.29,7545.64,459.04,13464.2,12976.16,488.04,0,organic,2016,Southeast
50,2016-01-10,1.64,41864.22,68657.3208,15773.34,7657.9,565.69,17867.29,14426.01,3441.28,0,organic,2016,Southeast
51,2016-01-03,1.32,86759.88,114523.0416,39315.96,8067.87,579.95,38796.1,19654.52,19141.58,0,organic,2016,Southeast
0,2016-12-25,0.89,5333.76,4747.0464,24.44,1081.6,0,4227.72,23.76,4203.96,0,organic,2016,Spokane
1,2016-12-18,1.03,3288.85,3387.5155,18.32,761.26,0,2509.27,15.83,2493.44,0,organic,2016,Spokane
2,2016-12-11,1.38,2137.62,2949.9156,10.17,598.15,0,1529.3,31.65,1497.65,0,organic,2016,Spokane
3,2016-12-04,1.48,2645.69,3915.6212,12.19,713.24,0,1920.26,7.9,1912.36,0,organic,2016,Spokane
4,2016-11-27,1.33,3169.8,4215.834,38.57,645.56,0,2485.67,23.68,2461.99,0,organic,2016,Spokane
5,2016-11-20,1.67,2832.01,4729.4567,64.86,835.13,0,1932.02,106.67,1825.35,0,organic,2016,Spokane
6,2016-11-13,2.35,1795.08,4218.438,38.49,1229.53,1.01,526.05,43.33,482.72,0,organic,2016,Spokane
7,2016-11-06,2.02,1894.26,3826.4052,14.17,965.27,0,914.82,26.67,888.15,0,organic,2016,Spokane
8,2016-10-30,2.89,1043.41,3015.4549,105.07,907.25,3.03,28.06,0,28.06,0,organic,2016,Spokane
9,2016-10-23,2.23,1253.5,2795.305,48.21,938.03,5.02,262.24,0,262.24,0,organic,2016,Spokane
10,2016-10-16,1.83,2160.64,3953.9712,99.83,918.48,11.98,1130.35,4.44,1125.91,0,organic,2016,Spokane
11,2016-10-09,2.26,1792.53,4051.1178,123.09,853.68,192.57,623.19,123.53,499.66,0,organic,2016,Spokane
12,2016-10-02,1.64,2386.34,3913.5976,155.78,710.62,0,1519.94,144.76,1375.18,0,organic,2016,Spokane
13,2016-09-25,2.27,1737.7,3944.579,299.91,912.38,0,525.41,54.5,470.91,0,organic,2016,Spokane
14,2016-09-18,1.51,2714.12,4098.3212,549.78,263.49,0,1900.85,360,1540.85,0,organic,2016,Spokane
15,2016-09-11,1.53,3194.19,4887.1107,837.77,386.27,0,1970.15,638.38,1331.77,0,organic,2016,Spokane
16,2016-09-04,1.93,2088.07,4029.9751,645.19,996.54,0,446.34,22.53,423.81,0,organic,2016,Spokane
17,2016-08-28,2.51,1227.21,3080.2971,511.39,670.96,0,44.86,44.86,0,0,organic,2016,Spokane
18,2016-08-21,1.95,2086.53,4068.7335,706.36,614.47,0,765.7,765.7,0,0,organic,2016,Spokane
19,2016-08-14,2.25,1921.43,4323.2175,622.77,1072.24,0,226.42,99.45,126.97,0,organic,2016,Spokane
20,2016-08-07,1.64,2329.01,3819.5764,326.15,709.21,0,1293.65,456.15,837.5,0,organic,2016,Spokane
21,2016-07-31,1.31,2994.48,3922.7688,375.9,563.84,0,2054.74,192.05,1862.69,0,organic,2016,Spokane
22,2016-07-24,2.16,1760.07,3801.7512,286.36,1281.97,0,191.74,7.37,184.37,0,organic,2016,Spokane
23,2016-07-17,2.32,2469.93,5730.2376,632.92,1787.23,0,49.78,44.48,5.3,0,organic,2016,Spokane
24,2016-07-10,2.23,2122.86,4733.9778,531.25,1459.49,0,132.12,0,132.12,0,organic,2016,Spokane
25,2016-07-03,1.69,3136.55,5300.7695,403.35,1599.9,0,1133.3,7.51,1125.79,0,organic,2016,Spokane
26,2016-06-26,1.76,3011.21,5299.7296,411.5,2059.45,0,540.26,22.65,517.61,0,organic,2016,Spokane
27,2016-06-19,1.75,2952,5166,348.81,2595.61,0,7.58,7.58,0,0,organic,2016,Spokane
28,2016-06-12,1.89,2299.99,4346.9811,167.27,1853.94,0,278.78,0,278.78,0,organic,2016,Spokane
29,2016-06-05,1.91,2807.95,5363.1845,99.46,2655.67,1.99,50.83,0,50.83,0,organic,2016,Spokane
30,2016-05-29,1.64,2979.01,4885.5764,117.12,2253.12,0,608.77,0,608.77,0,organic,2016,Spokane
31,2016-05-22,1.49,3894.15,5802.2835,81.14,3124.78,0,688.23,0,688.23,0,organic,2016,Spokane
32,2016-05-15,1.61,3399.86,5473.7746,77,2582.47,0,740.39,0,740.39,0,organic,2016,Spokane
33,2016-05-08,1.41,3542.46,4994.8686,72.84,2025.86,0,1443.76,0,1443.76,0,organic,2016,Spokane
34,2016-05-01,1.27,3665.51,4655.1977,29.45,1749.21,0,1886.85,0,1886.85,0,organic,2016,Spokane
35,2016-04-24,1.46,4611.55,6732.863,148.77,4237.89,1.96,222.93,0,222.93,0,organic,2016,Spokane
36,2016-04-17,1.14,3374.83,3847.3062,79.92,1329.4,0,1965.51,0,1965.51,0,organic,2016,Spokane
37,2016-04-10,0.85,8577.23,7290.6455,93.08,1966.33,0,6517.82,0,6517.82,0,organic,2016,Spokane
38,2016-04-03,1.33,4149.98,5519.4734,100.29,2792.8,0,1256.89,19.29,1237.6,0,organic,2016,Spokane
39,2016-03-27,1.45,2927.32,4244.614,59.51,1996.63,1.92,869.26,0,869.26,0,organic,2016,Spokane
40,2016-03-20,1.08,4726.65,5104.782,88.02,1757.48,0,2881.15,441.53,2439.62,0,organic,2016,Spokane
41,2016-03-13,1.28,4036.93,5167.2704,51.54,1563.44,0,2421.95,237.26,2184.69,0,organic,2016,Spokane
42,2016-03-06,1.31,3669.4,4806.914,78.16,2007.44,5.72,1578.08,0,1578.08,0,organic,2016,Spokane
43,2016-02-28,1.69,4992.2,8436.818,316.43,3736.21,55.28,884.28,0,884.28,0,organic,2016,Spokane
44,2016-02-21,1.42,3066.64,4354.6288,17.18,1515.29,0,1534.17,0,1534.17,0,organic,2016,Spokane
45,2016-02-14,0.98,5990.65,5870.837,64.99,1798.79,0,4126.87,146.55,3980.32,0,organic,2016,Spokane
46,2016-02-07,1.22,3042.3,3711.606,59.36,1319.25,0,1663.69,234.02,1429.67,0,organic,2016,Spokane
47,2016-01-31,1.42,2705.96,3842.4632,49.87,1306.09,0,1350,0,1350,0,organic,2016,Spokane
48,2016-01-24,1.52,1955.39,2972.1928,53.78,951.21,5.76,944.64,0,944.64,0,organic,2016,Spokane
49,2016-01-17,1.19,3476.19,4136.6661,40.41,1459.95,3.85,1971.98,0,1971.98,0,organic,2016,Spokane
50,2016-01-10,1.2,3528.15,4233.78,44.29,1435.6,3.85,2044.41,0,2044.41,0,organic,2016,Spokane
51,2016-01-03,1.69,2401.84,4059.1096,75.14,1380.5,0,946.2,0,946.2,0,organic,2016,Spokane
0,2016-12-25,1.36,4173.63,5676.1368,1490.35,349.44,0,2333.84,1183.98,1149.86,0,organic,2016,StLouis
1,2016-12-18,1.35,5402.48,7293.348,2019.34,548.82,0,2834.32,730,2104.32,0,organic,2016,StLouis
2,2016-12-11,1.53,5358.18,8198.0154,1761.25,573.98,0,3022.95,947.22,2075.73,0,organic,2016,StLouis
3,2016-12-04,1.43,5860.55,8380.5865,1873.62,421.89,0,3565.04,563.33,3001.71,0,organic,2016,StLouis
4,2016-11-27,1.14,9149.56,10430.4984,1662.91,372.34,0,7114.31,1130,5984.31,0,organic,2016,StLouis
5,2016-11-20,1.04,10510.27,10930.6808,1377.36,537,0,8595.91,1375.01,7220.9,0,organic,2016,StLouis
6,2016-11-13,1.49,6840.22,10191.9278,1944.42,545.57,0,4350.23,1526.66,2823.57,0,organic,2016,StLouis
7,2016-11-06,1.29,7312.47,9433.0863,2297.63,404.07,0,4610.77,895,3715.77,0,organic,2016,StLouis
8,2016-10-30,1,6655.57,6655.57,800.43,637.41,0,5217.73,420,4797.73,0,organic,2016,StLouis
9,2016-10-23,1.12,10673.47,11954.2864,2556.24,835.53,0,7281.7,197.22,7084.48,0,organic,2016,StLouis
10,2016-10-16,1.6,8973.5,14357.6,2383.54,1980.2,0,4609.76,836.11,3773.65,0,organic,2016,StLouis
11,2016-10-09,1.23,8098.83,9961.5609,320.93,1234.08,0,6543.82,1153.33,5390.49,0,organic,2016,StLouis
12,2016-10-02,1.23,6734.06,8282.8938,572.55,704.25,0,5457.26,892.77,4564.49,0,organic,2016,StLouis
13,2016-09-25,1.5,5873.36,8810.04,1707.38,708.57,0,3457.41,1017.25,2440.16,0,organic,2016,StLouis
14,2016-09-18,1.54,6740.24,10379.9696,2418.28,838.57,0,3483.39,711.99,2771.4,0,organic,2016,StLouis
15,2016-09-11,1.52,4993.15,7589.588,1134.32,1259.36,0,2599.47,55.38,2544.09,0,organic,2016,StLouis
16,2016-09-04,1.06,8505.41,9015.7346,2817.65,568.62,0,5119.14,55.48,5063.66,0,organic,2016,StLouis
17,2016-08-28,1.04,10875.76,11310.7904,2752.04,1084.38,23.57,7015.77,550.24,6465.53,0,organic,2016,StLouis
18,2016-08-21,1.88,8616.4,16198.832,3154.25,2593.44,70.63,2798.08,2788.08,10,0,organic,2016,StLouis
19,2016-08-14,1.97,7008.59,13806.9223,2390.91,2720.52,16.27,1880.89,1526.11,354.78,0,organic,2016,StLouis
20,2016-08-07,1.77,8063.78,14272.8906,2307.37,2240.62,21.65,3494.14,3490.81,3.33,0,organic,2016,StLouis
21,2016-07-31,1.57,9269.91,14553.7587,2001.3,1662.32,52.23,5554.06,5547.39,6.67,0,organic,2016,StLouis
22,2016-07-24,1.69,7057.4,11927.006,1567.5,1835.55,7.19,3647.16,3647.16,0,0,organic,2016,StLouis
23,2016-07-17,2,5499.33,10998.66,1440.8,2535.31,0,1523.22,1523.22,0,0,organic,2016,StLouis
24,2016-07-10,1.74,5055.17,8795.9958,423.98,1915.03,0,2716.16,2716.16,0,0,organic,2016,StLouis
25,2016-07-03,1.75,4788.38,8379.665,398.73,1834.52,8.94,2546.19,2546.19,0,0,organic,2016,StLouis
26,2016-06-26,1.74,7231.64,12583.0536,1646.65,1916.95,21.42,3646.62,3646.62,0,0,organic,2016,StLouis
27,2016-06-19,1.83,7924.1,14501.103,2678.04,2060.17,8.9,3176.99,3176.99,0,0,organic,2016,StLouis
28,2016-06-12,1.72,8338.7,14342.564,2197.91,2158,1.77,3981.02,3957.44,23.58,0,organic,2016,StLouis
29,2016-06-05,1.96,7048.29,13814.6484,2336.22,2701.21,0,2010.86,2010.86,0,0,organic,2016,StLouis
30,2016-05-29,2.2,4151.27,9132.794,2177.62,1738.92,3.52,231.21,218.09,13.12,0,organic,2016,StLouis
31,2016-05-22,2.03,5259.2,10676.176,2152.85,2715.23,3.51,387.61,304.62,82.99,0,organic,2016,StLouis
32,2016-05-15,1.69,6797.21,11487.2849,2767.39,1279.65,0,2750.17,315.53,2434.64,0,organic,2016,StLouis
33,2016-05-08,1.47,5666.7,8330.049,1939.42,608.58,0,3118.7,155.45,2963.25,0,organic,2016,StLouis
34,2016-05-01,1.3,5153.05,6698.965,1408.4,528.99,0,3215.66,0,3215.66,0,organic,2016,StLouis
35,2016-04-24,0.69,12272.56,8468.0664,1593.69,510.56,5.23,10163.08,7.74,10155.34,0,organic,2016,StLouis
36,2016-04-17,1.21,4042.51,4891.4371,1101.45,422.83,0,2518.23,0,2518.23,0,organic,2016,StLouis
37,2016-04-10,0.58,14137.4,8199.692,668.77,489.85,0,12978.78,61.76,12917.02,0,organic,2016,StLouis
38,2016-04-03,0.75,10883.38,8162.535,1433.66,498.14,5.21,8946.37,11.57,8934.8,0,organic,2016,StLouis
39,2016-03-27,0.88,11880.74,10455.0512,2743.43,473.79,0,8663.52,26.47,8637.05,0,organic,2016,StLouis
40,2016-03-20,0.9,12334.46,11101.014,1490.01,578.29,0,10266.16,199.63,10066.53,0,organic,2016,StLouis
